,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
541,Thomas Lumley,@tslumley·2015年10月27日,2015-10-27,@CharleenDAdams I saw a Brazilian restaurant once in DC: 'Grill from Ipanema',,,,en,,Ipanema Restaurant 
542,Helen,@_Hels·2015年10月27日,2015-10-26,Boa noite  #bananajack #restaurant #love #boyfriend #instamoments #ipanema #riodejaneiro #brasil… https://instagram.com/p/9UarXMmaLz/,,,,pt,,Ipanema Restaurant 
543,Oils in Harmony,@OIHProducts·2015年10月26日,2015-10-25,"Dinner the night before the marathon! Brazilian restaurant, The girl from Ipanema! #goodfood #goodcompany",,,,en,,Ipanema Restaurant 
544,RayYin,@RayYin1031·2015年10月25日,2015-10-25,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/0guuFNy7E43",,,,en,,Ipanema Restaurant 
545,The Call: Where Hip Hop Speaks,@TheCallHipHop·2015年10月24日,2015-10-24,Noah H.'s Review of Ipanema Restaurant - New York (5/5) on Yelp: What an absolutely fantastic experie... http://tinyurl.com/q95cuj4 #YelpNYC,,,,en,,Ipanema Restaurant 
546,Ewan Leckie,@EwanLeckie·2015年10月22日,2015-10-22,New brand launch from @WeAreMyCreative for New York Restaurant Ipanema http://thisismycreative.com/work/branding-identity/Ipanema.html… more images to come!,,,,en,,Ipanema Restaurant 
547,The Call: Where Hip Hop Speaks,@TheCallHipHop·2015年10月22日,2015-10-21,Alex H.'s Review of Ipanema Restaurant - New York (5/5) on Yelp: Staff was kind and friendly. Food wa... http://tinyurl.com/norwxbk #YelpNYC,,,,en,,Ipanema Restaurant 
548,Davina,@GLITTER_DOLL·2015年10月21日,2015-10-21,Sophie enjoying life... #wheressophie #hrhmayan #ipanemarestaurant… https://instagram.com/p/9GpFWrLTiH4SW7lIadcHp5YL5_KD6wYxOTXT40/…,,,,en,,Ipanema Restaurant 
549,Nuxi Perez,@nuxi_perez·2015年10月20日,2015-10-20,Cenita (@ Ipanema Restaurant in Bavaro) https://swarmapp.com/c/bTLQeps8gT3,,,,it,,Ipanema Restaurant 
550,Tamara Lohan,@TamaraLohan·2015年10月19日,2015-10-19,@kerryngeorge more Rio restaurants for you: In Leblon - Zuka and Sushi Leblon. For people watching - Bar Astor next to the Fasano on Ipanema,1,,1,en,,Ipanema Restaurant 
551,Hilary Bienstock,@hilaryue·2015年10月18日,2015-10-17,I just checked in at Ipanema Restaurant on #Yelp and earned the Rookie badge!Excited to try Brazilian food here! http://yelp.com/biz/ipanema-restaurant-new-york?pt=badge&ref=twitter&utm_campaign=Badge&utm_medium=twitter&utm_source=ishare&v=7a…,,,,en,,Ipanema Restaurant 
552,Hilary Bienstock,@hilaryue·2015年10月18日,2015-10-17,Excited to try Brazilian food here! (@ Ipanema Restaurant) on #Yelp http://yelp.com/biz/ipanema-restaurant-new-york?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ishare&v=4b…,,,,en,,Ipanema Restaurant 
553,Tony Martínez G. ,@TonyMtnz·2015年10月13日,2015-10-13,Lunch!  (@ Ipanema Restaurant in Bavaro) https://swarmapp.com/c/e7o69sy6wRL,,,,it,,Ipanema Restaurant 
554,Emily Bergmann,@ekbergmann·2015年10月13日,2015-10-13,"this restaurant in Mystic has played ""The Girl from Ipanema"" twice in 45 minutes. Sign that the canned music has ended/we should leave",,,,en,,Ipanema Restaurant 
555,Liz Thomas Corona,@lizthomascorona·2015年10月10日,2015-10-10,#fbf #flashbackfriday #friends #farewell #timessquare #newyork #ipanema #restaurant #brazilian… https://instagram.com/p/8pDO98iJOB/,,,1,und,,Ipanema Restaurant 
556,Pierre-Richard Vivy,@pvivy·2015年10月9日,2015-10-08,"Diner time!!! (@ Ipanema Restaurant in New York, NY w/ @509triathlete) https://swarmapp.com/c/6iI41Y9ONpH",,,,en,,Ipanema Restaurant 
557,Carol Griffin,@CarolCGriffin·2015年10月6日,2015-10-05,"I can't emphasize how good their food is.  Impromptu lunch at fav Brazilian restaurant, Ipanema.  43 W 46th.",,,,en,,Ipanema Restaurant 
558,Steve Jan,@MrJanAllInOne·2015年10月2日,2015-10-02,I just checked in at Ipanema Restaurant on #Yelp and unlocked 1 free Coxinha (appetizer)! http://yelp.com/biz/ipanema-restaurant-new-york?pt=offer&ref=twitter&utm_campaign=CheckInOffer&utm_medium=twitter&utm_source=ishare&v=9…,,,,en,,Ipanema Restaurant 
559,Dominic Perri,@DominicPerri·2015年10月2日,2015-10-01,Ipanema Restaurant NYC - How I didn’t gain 100 pounds this summer will always be a mystery to me.  I had... http://tmblr.co/Z7Yywn1vMOG22,,,,en,,Ipanema Restaurant 
560,Celeste,@Leemituit·2015年10月1日,2015-10-01,"En playa el yaque. Restaurant Ipanema, esperando la comida del mejor chef, mi cuñado Daniel Moncada.",,,,es,,Ipanema Restaurant 
561,.,@Kat3rinaB·2015年9月27日,2015-09-26,So good (@ Ipanema Restaurant) on #Yelp http://yelp.com/biz/ipanema-restaurant-new-york?pt=check_in&ref=twitter&utm_campaign=CheckIn&utm_medium=twitter&utm_source=ishare&v=4b…,,,,en,,Ipanema Restaurant 
562,Lyle C Brown,@beerking1·2015年9月24日,2015-09-24,Drinking  The Beer From IPAnema by Blind Tiger Brewery & Restaurant - http://untp.beer/s/c228108206,,,,en,,Ipanema Restaurant 
563,Flavia G Pantoja,@FlaviaGPantoja·2015年9月22日,2015-09-21,"@greengraeme old restaurant but good food, especially the 'pasteis': Alvaros. All are in the Leblon/Ipanema area. Check the prices!",,,2,en,,Ipanema Restaurant 
564,Graeme Green,@greengraeme·2015年9月21日,2015-09-21,Anyone know any great restaurants in #Rio ? Ideally around Ipanema or Leblon...,3,2,,en,,Ipanema Restaurant 
565,Eddie Going,@EddieGoing·2015年9月20日,2015-09-20,Happy Sunday!  @ Ipanema Restaurant https://instagram.com/p/727dx0G53V/,,,,en,,Ipanema Restaurant 
566,Julie,@Choose2Live·2015年9月17日,2015-09-17,"@boicantspell Shirley restaurant has great seafood, also in Leme. But I'm happy to look for something closer to Ipanema if you like!",1,,,en,,Ipanema Restaurant 
567,Martin Baier,@mbaier·2015年9月17日,2015-09-17,#sandwich #salmon #baladamix #riodejaneiro #brasil #gourmet #ipanema #onelife #restaurant… https://instagram.com/p/7tzRCKonCF/,,,,und,,Ipanema Restaurant 
568,Ipanema NYC,@ipanemanyc·2015年9月16日,2015-09-16,It's #HAPPYHOUR!!! Join us at Ipanema Restaurant every day from 4-7. Today: $5 #Caipirinhas! #littlebrazil #brazilnyc,,,3,en,,Ipanema Restaurant 
569,Pete Bogulaski,@SlowHands888·2015年9月13日,2015-09-13,Drinking a Xingu Original Black by @heinekenbr @ Ipanema Restaurant — http://untp.beer/s/c224679287,,,,en,,Ipanema Restaurant 
570,Christofur,@CThorpe83·2015年9月12日,2015-09-12,@r_hornshaw I'm now eating at a restaurant called 'The Grill from Ipanema'. #win for me. #winning,1,,,en,,Ipanema Restaurant 
571,Shanna Cohen,@ShannaCarly·2015年9月12日,2015-09-12,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/96sfvC17rP0",,,,en,,Ipanema Restaurant 
572,Hamburg on Instagram,@insta_hamburg·2015年9月11日,2015-09-11,#friends #restaurant #italian #prego #drinks #yum #yummy #instagood #noalcohol #cocktails #drinkup #lemonade #ipanema #drinking #glass #p…,,,,und,,Ipanema Restaurant 
573,MJ,@_EmJaii·2015年9月9日,2015-09-09,Casual Tuesday night in the city con @pedrogallese   #FPF @ Ipanema Restaurant https://instagram.com/p/7axvSYRo8A/,,,,en,,Ipanema Restaurant 
574,Alcnol,@alcnol·2015年9月7日,2015-09-07,"Lamb palette, Tasting menu, Fasano "" Al Mare "" restaurant, Ipanema, Rio de Janeiro, Brasil. .. @… https://instagram.com/p/7VqAyevU6X/",,,,pt,,Ipanema Restaurant 
575,Alcnol,@alcnol·2015年9月7日,2015-09-07,"Tasting menu, ""Fasano Al Mare "" restaurant, Hotel Fasano, Ipanema, Rio de Janeiro, RJ, Brasil. ..… https://instagram.com/p/7U6pRzPU_-/",,,,pt,,Ipanema Restaurant 
576,Pics from Ipanema,@instaipanema·2015年9月7日,2015-09-07,"Fasano ""Al Mare "" restaurant, Hotel Fasano, Ipanema, Rio de Janeiro, RJ, Brasil. .. by f… http://ift.tt/1irybOz",,,,pt,,Ipanema Restaurant 
577,Alcnol,@alcnol·2015年9月7日,2015-09-07,"Fasano ""Al Mare "" restaurant, Hotel Fasano, Ipanema, Rio de Janeiro, RJ, Brasil. .. @ Fasano… https://instagram.com/p/7U5frkvU90/",,,,pt,,Ipanema Restaurant 
578,Karla Fuentes,@karlishi·2015年9月7日,2015-09-07,#garotadeipanema #riodejaneiro #ipanema #dream #best #dinner #restaurant… https://instagram.com/p/7UPMfhTQvKmpTwoHNq9MI2uo8mhWT5NznjK_40/…,,,,und,,Ipanema Restaurant 
579,Lynn C Williams,@LynnCWilliams·2015年9月7日,2015-09-07,"Ipanema Cafe - Richmond, Virginia's Best Vegetarian Restaurant (and pie!) http://fb.me/46DCuMB4t",,,,en,,Ipanema Restaurant 
580,Dan Grimm,@dangrimm·2015年9月5日,2015-09-05,"I'm at Ipanema Restaurant in New York, NY https://swarmapp.com/c/7AkOxwz3cik",,,,en,,Ipanema Restaurant 
581,The Call: Where Hip Hop Speaks,@TheCallHipHop·2015年9月3日,2015-09-03,Danielle P.'s Review of Ipanema Restaurant - New York (5/5) on Yelp: I was working with their Sales p... http://tinyurl.com/nkyvnkr #YelpNYC,,,,en,,Ipanema Restaurant 
582,The Call: Where Hip Hop Speaks,@TheCallHipHop·2015年9月3日,2015-09-03,Elena S.'s Review of Ipanema Restaurant - New York (4/5) on Yelp: It's been a while since I've had th... http://tinyurl.com/o6p3tsu #YelpNYC,,,,en,,Ipanema Restaurant 
583,Anthonick,@Anthonick·2015年9月3日,2015-09-03,While i was having one of best bbq of my life at the notorious Garota de Ipanema restaurant. These… https://instagram.com/p/7JtxhOujnQ/,,,,en,,Ipanema Restaurant 
584,Paul Perez,@PaulPerez9266·2015年8月29日,2015-08-29,@HRHCancun restaurant Ipanema great food and service #gaucho Moggy was excellent,,,1,en,,Ipanema Restaurant 
585,❝Colin❞,@ColinTBrowne·2015年8月28日,2015-08-28,@annainbrasil there is a new restaurant in near us that's good but they have Girl from Ipanema in their playlist and it makes me giggle,1,,,en,,Ipanema Restaurant 
586,Raymundo González,@rayglezv·2015年8月27日,2015-08-27,I'm at Ipanema Restaurant in Bavaro https://swarmapp.com/c/gjaoWdyKBW4,,,,ca,,Ipanema Restaurant 
587,Pursuit of Hoppiness,@TheHoppyDude·2015年8月22日,2015-08-22,#GNBF - Drinking  The Beer From IPAnema by Blind Tiger Brewery & Restaurant @ great nebraska beer fest  — http://untp.beer/s/c217234424,,,,en,,Ipanema Restaurant 
588,David C,@Davidcontrerasu·2015年8月22日,2015-08-22,@KathyBodis anda al restaurant la garota do Ipanema. Donde escribieron la canción. Muy bueno. Con música agradable,,,,es,,Ipanema Restaurant 
589,Monika,@ColorfulMartian·2015年8月21日,2015-08-21,"И да врне, и да вее, и бура да коси, јас пак на плажа со нозе боси  @ Ipanema Beach Bar Restaurant https://instagram.com/p/6pScUuxfdh/",,,,bg,,Ipanema Restaurant 
590,Ipanema Cafe,@IpanemaVeg·2015年8月20日,2015-08-20,"Ipanema, our pals @GarnettsRVA, &26 other restaurants are joining next weeks fun of RVA SandwichWeek. $5 sammies!  http://rvasandwichweek.com/restaurants/",,1,1,en,,Ipanema Restaurant 
591,John Houser III,@Rouxde·2015年8月18日,2015-08-18,We just at at a restaurant called The Grill from Ipanema. Great name for a Brazilian restaurant.,,,,en,,Ipanema Restaurant 
592,Dont leave while you hot thats how Mase screwed up,@youngHebrew·2015年8月17日,2015-08-17,"""The Grill from Ipanema"" restaurant week menu",,,,en,,Ipanema Restaurant 
593,Petri Sintonen,@psintone·2015年8月15日,2015-08-15,"Brazilian dinner #xingu #kalia (@ Ipanema Restaurant in New York, NY) https://swarmapp.com/c/kuioMNIVE2z",,,,en,,Ipanema Restaurant 
594,Blind Tiger Brewery,@blindtigerbrew·2015年8月12日,2015-08-12,The Blind Tiger Brewery & Restaurant eNews http://p0.vresp.com/KqmpwM Wiskey Porter and IPAnema on tap #theblindtiger,,,,en,,Ipanema Restaurant 
595,Barbara / Dedra,@Jasmedra·2015年8月12日,2015-08-12,"@derpyeon Ooh, okay. I'm thinking we can swing by there and pick up some in September when we go to Ipanema restaurant.",,,,en,,Ipanema Restaurant 
596,friedchiknskin.eth,@friedchiknskin·2015年8月12日,2015-08-12,"Lunch with @robdeezy and Mom (@ Ipanema Restaurant in New York, NY) https://swarmapp.com/c/4uKXOZv5FeT",,,,en,,Ipanema Restaurant 
597,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年8月12日,2015-08-12,#restaurants in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/QApdN,,,,und,,Ipanema Restaurant 
598,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年8月12日,2015-08-12,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/QApcz,,,,en,,Ipanema Restaurant 
599,Showtime Travel,@showtimetravel·2015年8月11日,2015-08-10,Hard Rock Punta Cana Ipanema Restaurant! #pineapples #fire #resort #dominicanrepublic http://fb.me/7u3H07yfP,,,,in,,Ipanema Restaurant 
600,Maielanie Anne,@maielanie·2015年8月7日,2015-08-07,Set 2 #foodporn #ipanemabrazilianrestaurant #A2DinnerandDrink @ Ipanema Brazilian Restaurant -… https://instagram.com/p/6FD5IMDZtP/,,,,in,,Ipanema Restaurant 
601,Maielanie Anne,@maielanie·2015年8月7日,2015-08-07,Foodporn #ipanemabrazilianrestaurant #A2DinnerandDrink @ Ipanema Brazilian Restaurant - Marriott… https://instagram.com/p/6FDu_PDZs8/,,,,en,,Ipanema Restaurant 
602,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年8月5日,2015-08-05,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/QbMvD,,,,en,,Ipanema Restaurant 
603,New York Picks,@NewYorkPicks·2015年7月31日,2015-07-31,Twitter buzz for Ipanema Restaurant: http://sch.mp/01zWu - RT @cawriskoo Bitoque @ Ipanema Restaurant https://instagram.com/p/5zLop5gFtr/,,,,pt,,Ipanema Restaurant 
604,Christopher Ku,@cawriskoo·2015年7月31日,2015-07-31,Bitoque @ Ipanema Restaurant https://instagram.com/p/5zLop5gFtr/,,,,pt,,Ipanema Restaurant 
605,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年7月31日,2015-07-31,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/QbMhb,,,,en,,Ipanema Restaurant 
606,DineHere.us,@dine_here·2015年7月29日,2015-07-29,"Ipanema Restaurant. 13 W 46th St, New York, NY #Restaurant http://fb.me/50EeceqZv",,,,en,,Ipanema Restaurant 
607,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年7月27日,2015-07-27,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/PR8Yq,,,,en,,Ipanema Restaurant 
608,OMGElsie ,@OMGElsie·2015年7月24日,2015-07-24,Brazilian steakhouse! (@ Ipanema Restaurant in Bavaro w/ @reidmain) https://swarmapp.com/c/fhxu54MTzu9,,,,et,,Ipanema Restaurant 
609,Anthony J DiGuiseppe,@diarcht·2015年7月23日,2015-07-23,Custom woodwork by our favorite carpentry artist at the Ipanema Restaurant! http://fb.me/38SJCwlPa,,,,en,,Ipanema Restaurant 
610,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年7月23日,2015-07-23,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/PR8Qh,,,,en,,Ipanema Restaurant 
611,Jobs in New York,@JobinNewYork·2015年7月23日,2015-07-22,#Job #NewYork Experienced Host / Hostess (Midtown West): Ipanema is a Brazilian/Portuguese restaurant in Midto... http://tinyurl.com/p3l2248,,,,en,,Ipanema Restaurant 
612,n,@_SantiagoNunez·2015年7月22日,2015-07-22,"El mejor restaurant de Ipanema? Rayz, perro.",,,,ca,,Ipanema Restaurant 
613,Toni Bonifacio,@Tonigirlb·2015年7月21日,2015-07-21,Lunch with isabel0383  @ Ipanema Restaurant https://instagram.com/p/5aRAyJnlUz/,1,,1,en,,Ipanema Restaurant 
614,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年7月21日,2015-07-21,#restaurants in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/PR7Qg,,,,und,,Ipanema Restaurant 
615,.....,@HamadalKa3bi·2015年7月20日,2015-07-20,Just posted a photo @ Ipanema Brazilian Restaurant - Marriott Marquis City Center Doha https://instagram.com/p/5XjKBVqRWF/,,,,en,,Ipanema Restaurant 
616,Giannis Kailaris,@GiannisKailaris·2015年7月14日,2015-07-14,Οτι ειναι εδω ειναι...!!! 󾭂󾟞󾟚󾟮 - νιώθει ιδιαίτερη τιμή στην τοποθεσία Ipanema Beach Bar Restaurant http://fb.me/7V0l3aGL1,,,,und,,Ipanema Restaurant 
617,SingForMeRV,@sing_ronnie·2015年7月13日,2015-07-13,"Well it's been 5 weeks that my favorite restaurant in Ipanema has been having ""Lobster Week"" now",,,,en,,Ipanema Restaurant 
618,The Call: Where Hip Hop Speaks,@TheCallHipHop·2015年7月11日,2015-07-11,"Brett M.'s Review of Ipanema Restaurant - New York (5/5) on Yelp: Ipanema is very laid back, dress co... http://tinyurl.com/psydd89 #YelpNYC",,,,en,,Ipanema Restaurant 
619,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年7月11日,2015-07-11,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/Pp8xV,,,,en,,Ipanema Restaurant 
620,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年7月11日,2015-07-11,#restaurants in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/Pp8tI,,,,und,,Ipanema Restaurant 
621,thiago,@whyradioactive·2015年7月10日,2015-07-09,Next wednesday will be a good dayAfter school > museum > ipanema beach> restaurant,,,3,en,,Ipanema Restaurant 
622,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年7月8日,2015-07-08,#restaurants in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/OVK1f,,,,und,,Ipanema Restaurant 
623,Jorge de Sá,@JorgeDesa·2015年7月8日,2015-07-07,#Repost brunomelo315・・・Obrigado!!  I am at in Ipanema. Nice restaurant #risobistro… https://instagram.com/p/42nIB6Fkzx/,,,,pt,,Ipanema Restaurant 
624,JoeyBatsNYC,@JoeyBatsNYC·2015年7月6日,2015-07-05,Was invited to the new IPANEMA restaurant for their inauguration dinner!  About to get it … http://JoeyBats.nyc,,,,en,,Ipanema Restaurant 
625,Peter Peterson,@WuTang420Bl4z3r·2015年7月5日,2015-07-05,"Find a good restaurant in ipanema riodejaneiro travel  brazil rio food, video robotsatemysoul paperbloghouse #Find",,,,en,,Ipanema Restaurant 
626,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年7月4日,2015-07-04,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/OVJVW,,,,en,,Ipanema Restaurant 
627,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年7月3日,2015-07-03,#restaurants in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/OVJTT,,,1,und,,Ipanema Restaurant 
628,𝘽,@postmodernruin·2015年7月2日,2015-07-02,I'm at Ipanema Beach Bar Restaurant in Greece https://swarmapp.com/c/cKT4W2uK1Zh,,,,en,,Ipanema Restaurant 
629,New York Picks,@NewYorkPicks·2015年7月1日,2015-07-01,Ipanema Restaurant mentioned again: http://sch.mp/01zWs - RT @diarcht The new Ipanema Restaurant opens today! Stop by to see the DiGui...,,,,en,,Ipanema Restaurant 
630,Anthony J DiGuiseppe,@diarcht·2015年7月1日,2015-07-01,The new Ipanema Restaurant opens today! Stop by to see the DiGuiseppe team's newest design and eat some great... http://fb.me/6GOg5eB4Q,,,,en,,Ipanema Restaurant 
631,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年6月30日,2015-06-30,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/ODvhd,,,,en,,Ipanema Restaurant 
632,Maria,@MariaOrlova1·2015年6月29日,2015-06-29,Вечерние прогулки  @ Ipanema Beach Bar Restaurant https://instagram.com/p/4hjjI2Gi7g/,,,,und,,Ipanema Restaurant 
633,Miquel Carrillo,@MiquelCarr·2015年6月28日,2015-06-28,#Rodizio Oriental no #Ipanema. #China poniéndose hasta las trancas.#CaboVerde #Africa #food #restaurant https://instagram.com/p/4efk-dM1-G/,,,,es,,Ipanema Restaurant 
634,Yassine Laaroussi,@larrozzi·2015年6月27日,2015-06-27,"A famous restaurant bar in Ipanema where two musicians used to hangout, every night they would see a… https://instagram.com/p/4cZAEqHp1R/",,,,en,,Ipanema Restaurant 
635,𝘽,@postmodernruin·2015年6月27日,2015-06-27,I'm at Ipanema Beach Bar Restaurant in Greece https://swarmapp.com/c/f2bWP26ZpWX,,,,en,,Ipanema Restaurant 
636,Pics from Ipanema,@instaipanema·2015年6月26日,2015-06-26,Bri's B'day cake at the Swiss restaurant in #Ipanema  #RioDeJaneiro #ErreJota #Swissan… http://ift.tt/1HkyPbv,,,,en,,Ipanema Restaurant 
637,Book of Wyrms,@BookofWyrms·2015年6月26日,2015-06-26,Give me your vegetarian RVA restaurant suggestions other than 821 and Ipanema...,,,,en,,Ipanema Restaurant 
638,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年6月25日,2015-06-25,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/ODv8Z,,,,en,,Ipanema Restaurant 
639,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年6月20日,2015-06-20,#restaurants in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/OgtlL,,,,und,,Ipanema Restaurant 
640,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年6月15日,2015-06-15,#restaurants in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/OgtgK,,,1,und,,Ipanema Restaurant 
641,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年6月15日,2015-06-15,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food #expatlife http://ow.ly/OgtfX,,,,en,,Ipanema Restaurant 
642,Sanowar Fitness,@Sanowarfitness·2015年6月14日,2015-06-14,Brazilian #Vegetarian  dinner at Grill from Ipanema restaurant. #AdamsMorgan #WashingtonDC https://instagram.com/p/35IDgEJNC8/,,1,1,en,,Ipanema Restaurant 
643,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年6月12日,2015-06-12,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food http://ow.ly/NRI91,,,,en,,Ipanema Restaurant 
644,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年6月7日,2015-06-07,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food http://ow.ly/NRHhw,,,1,en,,Ipanema Restaurant 
645,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年6月6日,2015-06-06,#restaurants in #ipanema #riodejaneiro #expat #brazil #Rio #food http://ow.ly/NRGlb,,,,und,,Ipanema Restaurant 
646,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年5月31日,2015-05-31,#restaurants in #ipanema #riodejaneiro #expat #brazil #Rio #food http://ow.ly/NupHn,,,,und,,Ipanema Restaurant 
647,Matheus Trajanno,@mtrajanno·2015年5月31日,2015-05-31,"Sambinha, arroz e feijão (@ Ipanema Restaurant in Bavaro) https://swarmapp.com/c/aebdhxcOl28",,,,pt,,Ipanema Restaurant 
648,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年5月31日,2015-05-31,Find a good #restaurant in #ipanema #riodejaneiro #expat #brazil #Rio #food http://ow.ly/Nupye,,,,en,,Ipanema Restaurant 
649,Tony Martínez G. ,@TonyMtnz·2015年5月23日,2015-05-23,Lunch...  (@ Ipanema Restaurant in Bavaro) https://swarmapp.com/c/5zsIbWTTwFr,,,,it,,Ipanema Restaurant 
650,Time Out Doha,@TimeOutDoha·2015年5月20日,2015-05-20,Tall and tanned and young and lovely - the #doharestaurantawards best Latin restaurant is #Ipanema @MMarquisDoha - VAMOS!,,1,1,en,,Ipanema Restaurant 
651,jurgen lijcops,@jurgenlijcops·2015年5月18日,2015-05-18,IPANEMA | pool - beach - lounge - restaurantForest Dry Gin dit jaar als premium partner en spirit aanwezig op... http://fb.me/7dwrKXsKl,,,,nl,,Ipanema Restaurant 
652,TRAVELS WORLD,@travelsworld1·2015年5月18日,2015-05-18,The Beautiful IPANEMA BEACHS in ATLANTIC OCEAN coasts / The Greats BUILDINGS of RIO de JENERO( HOTELS / Restaurants / STORES and MARKETS,,,,en,,Ipanema Restaurant 
653,Pics from Ipanema,@instaipanema·2015年5月18日,2015-05-18,Zaza's was the cutest little restaurant we found in Ipanema.  #nomnomnom #travel #lunch … http://ift.tt/1Edthrr,,,,en,,Ipanema Restaurant 
654,Jordan Fields,@jpfields25·2015年5月15日,2015-05-15,S/O to Ipanema Restaurant in NYC for the best steak I've ever had. Wow.,,,,en,,Ipanema Restaurant 
655,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年5月13日,2015-05-13,#restaurants in #ipanema #riodejaneiro http://bit.ly/1lmyHZi #expat #brazil #brasil #Rio #food,,,,und,,Ipanema Restaurant 
656,AI_RiodeJaneiro,@AI_RiodeJaneiro·2015年5月11日,2015-05-11,Find a good #restaurant in #ipanema #riodejaneiro http://bit.ly/1lmyHZi #expat #brazil #brasil #Rio #food,,,,en,,Ipanema Restaurant 
657,Marcos Balter,@MarcosBalter·2015年5月10日,2015-05-10,Hell yes. @ Ipanema Restaurant https://instagram.com/p/2hCwMwOm5e/,,,,en,,Ipanema Restaurant 
658,New York Picks,@NewYorkPicks·2015年5月9日,2015-05-08,Check out Ipanema Restaurant: http://sch.mp/01zWr - RT @stevepanitch Brazilian combo. @ Ipanema Restaurant https://instagram.com/p/2cHmfkEb9n/,,,,pt,,Ipanema Restaurant 
659,Taylor Millard,@TaylorMillard·2015年5月7日,2015-05-07,This restaurant is playing Girl From Ipanema on loop. #killme,,,,en,,Ipanema Restaurant 
660,ace,@savingadrian·2015年5月7日,2015-05-06,Damn I'm at a restaurant and they're playing the girl from ipanema and it made me miss Rene and Dennis,,2,5,en,,Ipanema Restaurant 
661,The Traveller,@MyTravelLuck·2015年5月7日,2015-05-06,RT MotoToursBrazil: Find a good #restaurant in #ipanema #riodejaneiro http://bit.ly/1lmyHZi  #travel #ttot #brazil #Rio #food #thetravell…,,,1,en,,Ipanema Restaurant 
662,Mathias Edwards,@MathiasEdwards_·2015年5月2日,2015-05-02,"Joyeux anniversaire, @Henriqueoficiel. Sushis à volonté dans ce restaurant  d'Ipanema, pour toi.",1,4,2,fr,,Ipanema Restaurant 
663,Manuel Rubio,@ManuelRubioHRH·2015年5月2日,2015-05-02,Come and get it!! At Ipanema restaurant here at @hrhvallarta in riviera_nayarit https://instagram.com/p/2KMqHykCD_/,,,,en,,Ipanema Restaurant 
664,Manuel Rubio,@ManuelRubioHRH·2015年5月2日,2015-05-02,Grilled pineapple anyone? Check out the new Buffet line at Ipanema restaurant! Here at @hrhvallarta… https://instagram.com/p/2KMWZrECDm/,,,,en,,Ipanema Restaurant 
