,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
337,cma66,@cma66rivesaltes·2021年12月8日,2021-12-08,"Félicitations à nos deux artisans, Guillaume Puig et Kévin Vela, qui ont mis leur expérience en commun pour concrétiser un projet de petite halle regroupant dans un même lieu une boucherie et une pâtisserie à Font-Romeu.  #CMA #artisanat #tpe #pme #TousA…",,,1,fr,,Petite Boucherie
338,Thoma,@ZoruaThfc·2021年12月5日,2021-12-04,Avant j'étais vendeur dans une boucherie je faisais 6h 18h non stop avec une petite pause Mama,1,,,fr,,Petite Boucherie
339,Le-Bas Christophe,@LeBasChristophe·2021年12月3日,2021-12-03,"Dans une petite boucherie, je ramène mes contenants (#zerodechet) : ""Désolé mais à cause du Covid, on nous a demandé de refuser"", me lance le boucher. Je n'ai pas insisté sur le ""on"", mais je vais tenter un autre commerce pour vérification, bientôt.C'est assez dommage#COVID19",2,1,,fr,,Petite Boucherie
340,Sébastien B,@BSbastien85·2021年12月2日,2021-12-02,"Les indices us encore de la folie sa monte sa descend.... Et voilà que sa saute une petite R... Bah t'en mieux... Place a une vrai hausse  ya vraiment un gros rattrapage sur les small, une boucherie !!!!",,,2,fr,,Petite Boucherie
341,San Slegers (Cucina Allegra),@SanSlegers·2021年11月27日,2021-11-27,"vandaag bij de boucherie geweest, leuke kerstaankleding,gekookte bietjes/artisjokhartjes/tabouleh gekocht, filet americain en toastjes als avondeten en dan kan ik er weer tegenaan & voor violetta ook une petite culinaire delicatesse ;p)). bonne soiree",,,,nl,,Petite Boucherie
342,SODEPA,@SODEPACmr·2021年11月25日,2021-11-25,Testons nos connaissances Petite battle des bovins Simmenthal VS Charolais L'un est sélectionné pour sa production laitièreL'autre pour sa production en viande ( boucherie )Sauriez-vous deviner quelle race correspond à  et l'autre au ?,1,,3,fr,,Petite Boucherie
343, Riri ,@Ririiiiiiiiii19·2021年11月24日,2021-11-24,Non ce qu'elle veut dire c'est que dans certaine petite ville y'a pas de boucherie halalEt c'est vrai ma tante habite un petit patelin elle est obliger de faire 3h de route pour aller dans la grande ville la plus proche acheter de la viande halal,3,,14,fr,,Petite Boucherie
344,Thierry VDH ,@thierryVDH·2021年11月23日,2021-11-23,"Il y en avait dans la boucherie familiale. Ça ne se trouve plus je pense.Je vais chercher, ça me fera une petite madeleine.",1,,1,fr,,Petite Boucherie
345,Imran,@deerane13·2021年11月23日,2021-11-23,"Ça va être une boucherie les amis. Comme quoi LFI ne se trompais pas: la petite musique de l'union c'est du pipo depuis le début. La seule solution c'est de réunir par la base, autour d'un programme.",,4,4,fr,,Petite Boucherie
346,Mariammin,@Mariammin·2021年11月23日,2021-11-23,"Je sais même pas le nom mais il  suffit de descendre a Pyramide sur la 14 et remonter la rue Ste Anne sur le trottoir de droite, une toute petite boucherie qu'on peut pas louper.",,,1,fr,,Petite Boucherie
347,Coré-Perséphone (elle/she) ,@Petite_Core·2021年11月22日,2021-11-22,"Non, c'est une militante anti-boucherie et anti-trans au langage assez crasse.",1,,,fr,,Petite Boucherie
348,Coré-Perséphone (elle/she) ,@Petite_Core·2021年11月22日,2021-11-22,Genre Boucherie abolition et Solveig Halloin,1,,,fr,,Petite Boucherie
349,Fil Bleu,@filbleu·2021年11月22日,2021-11-22,"L C1  direction St Augustin  : arrêts Lycée Courier, Petite Boucherie, Blanqui non desservis #infotrafic #timp #Tours #edr",,1,2,fr,,Petite Boucherie
350,Lo Janowsky,@LoJanowsky·2021年11月22日,2021-11-22,Oui sans surprise tout comme il peut décorer de la légion d’honneur n’importe quel bipède alors que nos aïeux tombés pour le pays et heureux de rentrer handicapés de cette boucherie devaient payer leur propre petite décoration… mais pas de Légion évidemment,1,,1,fr,,Petite Boucherie
351,Kamel,@Kamel1692·2021年11月20日,2021-11-20,"Pardonnez-moi ces détails grossiers; ceux qui n'ont pas aimé poétiquement prennent et choisissent les femmes comme on choisit une côtelette à la boucherie, sans s'occuper d'autre chose que de la qualité de leur chair. Guy de Maupassant (la petite Roque)",2,,9,fr,,Petite Boucherie
352,Aoi Neko,@Aoi_Neko78·2021年11月19日,2021-11-19,"Hello merci de relayer cliquer pour Chocolate petite brebis sauvée d'1 boucherie à ciel ouvert Rescapée, elle a besoin de soins & nourriture adaptée pour reprendre du poids & des forces Sa récolte stagne à 15%finit à 21hDes granulés pour Chocolate :",,4,1,fr,,Petite Boucherie
353,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年11月18日,2021-11-18,"BRAVO A NOS 10 GAGNANTS !!!!Je vous contact dans une petite heure, il me faudrait une réponse ultra rapide svp !",9,4,43,fr,,Petite Boucherie
354,Mae,@itsmaeril·2021年11月17日,2021-11-17,"La meuf pourrait, je sais pas, se faire une petite commande sur amorelie, mais non madame va au rayon boucherie du auchan du coin",,,1,fr,,Petite Boucherie
355,BabinxEnY,@K4RDASH·2021年11月17日,2021-11-17,Oh oui ça va être une petite boucherie !!,,,1,fr,,Petite Boucherie
356,Smoogzz,@Smoogzz·2021年11月17日,2021-11-17,Mais demain si je vais à la boucherie et que je vois Otamendi me servir mon colis petite famille je serai même pas surpris #ARGBRE,,,,fr,,Petite Boucherie
357,Katsumoto,@_Katsumoto·2021年11月16日,2021-11-16,"Mon grand-père avait fait un AVC, après c'était plus le même homme, à du fermer la boucherie et CPAS, puis petite pension  heureusement qu'il avait deux location.",,,,fr,,Petite Boucherie
358,Entreprises - Les Echos Le Parisien Evénements,@EntrepriseLELPE·2021年11月15日,2021-11-15,"Entreprendre en famille, un pari payant pour la Petite Boucherie https://ift.tt/3wN4P4I",,,,fr,,Petite Boucherie
359,Fabien Prévots,@fabienprevots·2021年11月15日,2021-11-15,"FRENCHNEWTECH Entreprendre en famille, un pari payant pour la Petite Boucherie http://dlvr.it/SCXP6h #entreprise #innovation #lesechos",,1,,fr,,Petite Boucherie
360,Echos Entrepreneurs,@LesEchosLEE·2021年11月15日,2021-11-15,"Entreprendre en famille, un pari payant pour la Petite Boucherie https://trib.al/IUTUR1m",,,,fr,,Petite Boucherie
361,ThipFIFA,@ThipFIFA·2021年11月14日,2021-11-14,"Petite vidéo des ventes du Discord/Patreon (fermé) depuis Jeudi, et encore y'a même pas tout C'est juste une boucherie absolue 50 Places supplémentaires seront disponibles en Décembre (le 1/2/3) pour ceux qui en voudraient une !",6,6,48,fr,,Petite Boucherie
362,Thiopental,@Thiopental_IV·2021年11月14日,2021-11-14,@Bills_France Y a longtemps que vous aviez pas fait une petite boucherie tiens !,,,1,fr,,Petite Boucherie
363,Baptiste,@Lyonnais__19·2021年11月13日,2021-11-13,Allez un petite boucherie on prend,,,2,fr,,Petite Boucherie
364,yoanFr ن ,@_yoanFr·2021年11月12日,2021-11-12,Macron a trahit un président nul. Il s’est entouré de nuls pour être le seul à exister. Il est donc logique qu’il interdise à sa petite cour de ne pas venir débattre avec Z. Boucherie assurée…,,,11,fr,,Petite Boucherie
365,Maubec,@maubec18·2021年11月12日,2021-11-12,"Même constat dans le Gers pour ce que je connais : dans les années 80, il y avait 1 boucherie, 1 épicerie, 1 boulangerie, 1 bureau de poste et 1 pharmacie.Il ne reste que la boulangerie...Dans ma petite ville du Cher, le centre ville n'a plus aucun magasin...",1,,,fr,,Petite Boucherie
366,Florimond Peureux,@florimond_p·2021年11月12日,2021-11-12,"Petite question, vous avez déjà vu une bouchère ? Je crois n’avoir vu QUE des hommes derrière un étal de boucherie.",4,,9,fr,,Petite Boucherie
367,𝐈𝐕𝐀𝐑𝐃𝐈𝐍𝐇𝐎 ,@babs92k·2021年11月11日,2021-11-11,1 petite minute avant la boucherie,,,2,fr,,Petite Boucherie
368,mimanthrop,@Cmimicouet·2021年11月11日,2021-11-11,"Ne faisons pas de l’héroïsme avec cette abominable boucherie ! C’est indécent pour ceux qui l’ont vécue. (Je suis petite fille d’un poilu de 14-18, seul rescapé de son escouade, 3 ans de tranchées, farouchement pacifiste).",,,,fr,,Petite Boucherie
369,Varaniel,@Varanielle·2021年11月10日,2021-11-10,"c'est une petite boite indé, ils font ce qu'ils peuvent",2,,1,fr,,Petite Boucherie
370,Hyppolite Claudine,@HyppoliteClaud2·2021年11月10日,2021-11-10,"Regardez svp , Monsieur le Président comment travaille Pole Emploi. Comment proposer un travail de boucherie à une femme qui a un CAP de petite enfance ? c'est juste un exemple de se que rencontre certains français. #ubuesque. #PôleEmploi et c'est un exemple parmi tant d'autres.",,,,fr,,Petite Boucherie
371,Bet On Us,@bet_on_us·2021年11月9日,2021-11-09,Petite boucherie,,,,fr,,Petite Boucherie
372,Parigo,@Paris_hier·2021年11月8日,2021-11-08,"Passage de la Petite-Boucherie - Paris 6ème Photo Charles Marville, 1865",,1,2,fr,,Petite Boucherie
373,Alicia ,@Al_rssl·2021年11月8日,2021-11-08,"J’irais plus souvent à la boucherie, la petite rencontre , les yeux qu’il avait",,,1,fr,,Petite Boucherie
374,Pentar0o ,@Pentar0o·2021年11月8日,2021-11-08,"Petite pensée à Mr Z qui cherchait désespérément une boucherie « française » à drancy, il doit pas savoir faire une recherche sur Internet",1,2,12,fr,,Petite Boucherie
375,𓃠 eis 🜐 ,@Hermes_Sulfide·2021年11月1日,2021-11-01,"or ce réel, le plus étroit qu'aucune société ait pu définir, a tout de même sa philosophie : c'est le « bon sens », le fameux bon sens des « petites gens », dit M.Poujade. La petite-bourgeoisie, du moins celle de M. Poujade (Alimentation, Boucherie), possède en propre le bon sens",1,,,fr,,Petite Boucherie
376,Bi Bitch,@SiumiFive·2021年10月28日,2021-10-28,"Grave hilarants ouais bande de sous-race. Le mec se moque de sa petite nièce et en fait un film, prétend que tt le monde connaît le scénario de la boucherie attaquée par des vegans genre ça arrive tous les jours... Hilarants.  Full boomer.",1,,4,fr,,Petite Boucherie
377,DARKINESSU,@_DARK_CORP_·2021年10月28日,2021-10-28,"Oooh oui perso je veux bien du phasmo, la petite maj est sympa ! (et y a quelques trucs que t'as pas encore vu dans le loby mdr)",,,,fr,,Petite Boucherie
378,A G,@LG13shanou·2021年10月28日,2021-10-28,Pas mal de petite boucherie vont sélectionner leurs bêtes chez les agriculteurs et sont abattu dans un petit abattoir où les règles sont respecter. Il faut militer pour une consommation résonner que pour le véganisme chose impossible. Et à partir de ce moment ça ira mieux.,,,1,fr,,Petite Boucherie
379,Sgt Putride,@SgtPutride·2021年10月27日,2021-10-27,"Pov ti choupinet... t'as été traumatisé par ta petite nièce. Faut pas remettre en cause ton ""droit"" à la boucherie, voilà qui devrait te convenir",,,,fr,,Petite Boucherie
380,Aliments et boissons NB,@AlimentsNB·2021年10月26日,2021-10-26,"Voici Carolyn, Mark et leur petite fille, Tennessee! Leur entreprise, Brookside Butcher, est située à 40 km au nord de Moncton et offre une variété de boîtes mixtes de viandes et de légumes et le service de boucherie aux agriculteurs et aux chasseurs locaux.#AchetezLocalPourDeBon",,,,fr,,Petite Boucherie
381,Yoka Gillaurence ,@YGillaurence·2021年10月26日,2021-10-26,"Je fais parti du même film que toi !!! Petite nuance, je ne mets pas le masque dans les magasins. Au pire, je fais un drive. Mais jamais dans les petits commerces : boulangerie, papeterie, boucherie...Restons unis",,1,1,fr,,Petite Boucherie
382,BOUBER Neyla,@neyla_bouber·2021年10月25日,2021-10-25,Bien sûr pourquoi ne pas dire boucherie française on est en France vous cherchez la petite bête là où il faut pas. Pourtant être aussi pointilleuse il faut vraiment s ennuyer. Le mec sait très bien que c est halal c est histoire de faire de la propagande pour sa candidature.,,,,fr,,Petite Boucherie
383,Mariesicahe,@Mariesicahe·2021年10月25日,2021-10-25,"Quelquefois, les commerces de centre ville font leur propre tort. Je vis près d'une petite ville où la boulangerie n'a pas de pain à 11h30 ou 17 h (ferme à 19h30), pareil à la boucherie (plus de ceci ou de cela) qui ferme de 12 h à 14h30 même le samedi. 2 restos fermés le WE.",,,,fr,,Petite Boucherie
384,Les Trotteurs Ma Passion,@LTMP13·2021年10月24日,2021-10-24,"Un dimanche qui passe, bonne semaine à tous les amis1 petite place1 belle place 1 belle win1 boucherie",,3,9,fr,,Petite Boucherie
385,jpmuzz,@jpmuzz·2021年10月21日,2021-10-21,West Village Wine…. #westvillage #petiteboucherie @ Petite Boucherie,,,,en,,Petite Boucherie
386,Nicole Brugne,@NicoleBrugne·2021年10月21日,2021-10-21,Je repond a celui qui m’a bloqué ! Non je n’ai pas vécu dans un bidonville mais dans une petite maison HLM dans les corons ! Et j’ai subi les insultes les fils de peche pour que je tombe à velo et ma mère l’humiliation de devoir repartir au fond de la queue à la boucherie,1,,1,fr,,Petite Boucherie
387,Le Biniou Masqué,@LeBiniou_Masque·2021年10月10日,2021-10-10,"La chemise rouge, #FabienRoussel PCF, complice du GOULAG et héritier de la boucherie du NAZISME ROUGE (300 millions de morts)... Cette petite frappe (monsieur 2%) communiste traine un charnier dans son passé et instille des conseils pour un abattage de @ZemmourEric2022 ; A VOMIR",1,1,1,fr,,Petite Boucherie
388,art pas net,@artpasnet·2021年10月9日,2021-10-09,un herisson pour Sacha @ la petite boucherie Ve(je peux kidnapper le bebe pour garder la peluche ? ),1,,,fr,,Petite Boucherie
389,أ,@ImNaMaLa14·2021年10月8日,2021-10-08,Les Lilas il y a trois synagogues pour une si petite ville du 93 avec boucherie casher bcp de commerçants juifs et aucun soucis bien au contraire donc Rachel dit vrai c la France et gogo qui ne veut pas le voir  @GWGoldnadel le gros mytho il ne sait que mentir,,,,fr,,Petite Boucherie
390,たこつぼ,@Im0Ni1·2021年10月6日,2021-10-06,J'ai une petite boucherie en tête. Je vais y aller la semaine prochaine et je vais voir si c'est bon ou non !!,1,,,fr,,Petite Boucherie
391,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年10月4日,2021-10-04,Yes j'ai reçu une petite exclue de Ubisoft et je peux vous montrer un peu de gameplay !,,,,fr,,Petite Boucherie
392,Don Armine,@ArmineDororo·2021年10月3日,2021-10-03,Allez installez-vous là-bas pour régler le problème. Beaucoup de familles préféreraient partir de là et avoir une petite maison que de juste avoir à faire 5 min à pied pour une boucherie halal,1,,1,fr,,Petite Boucherie
393,Michel Berson,@Mickey5946·2021年10月3日,2021-10-03,"Oui, c'est clair que c'est con, du coup j'avais la petite angoisse en arrivant à la fin, mais c'est passé crème.Faudra peut-être juste que tu le désinstalle et réinstalle, les mystères de Steam...",1,,,fr,,Petite Boucherie
394,Christophe LAMARRE,@doclamarre·2021年10月3日,2021-10-03,"À #Creil en centre ville, à côté de la poste, une #charcuterie traditionnelle a ouvert depuis quelques mois, collée à une boucherie halal. Les clients du charcutier défilent contents, ceux du boucher halal pareil, et #NoProblémo.Une petite claque aux idées reçues et préjugés.",3,8,49,fr,,Petite Boucherie
395,Le Secoueur de Lait,@milkshakeur·2021年10月2日,2021-10-01,"J'ai la version Lego Ideas (plus petite), du coup la grande irait très bien avec",1,,1,fr,,Petite Boucherie
396,DJboucherie - Metal / Gaming / Horreur,@La_boucherie_DJ·2021年9月30日,2021-09-30,"Bien l'bonjour bande de bouchers des enfers !!Aujourd'hui on part sur du RETRO sur Haunting Ground !Puis Gas Station si on a l'temps !Ce soir 21H, petite opé Dying Light pendant environ 1H :)",2,2,22,fr,,Petite Boucherie
397,Slam Dunk ,@UgoSansH_·2021年9月30日,2021-09-30,Est ce que ça partirai pas en petite boucherie sur WZ entre temps ?,1,,1,fr,,Petite Boucherie
398,Kili2892 J-120 #ZeldaTOTK,@Kili2892·2021年9月29日,2021-09-29,"Petite mention spéciale à son concept tout con mais qui relève du génie : Faire 6 jeux que l'on faisait en étant gosses mais si tu perd, tu meurt. Simple mais efficace. On a bien évidement en tête le 1, 2, 3, Soleil du premier épisode, une vraie boucherie #SquidGame",,,2,fr,,Petite Boucherie
399,Hélène P.,@HelP78310M·2021年9月29日,2021-09-29,"Petite, avec mon père, on partait à la boucherie chevaline le dimanche matin, pour pti rôti du midi...",1,,,fr,,Petite Boucherie
