,Name,User_name,Date,Content,Comments,Forward,Like,language,1,Restaurant
329,Agustaviano Sofjan,@Agustaviano_S·2022年12月29日,2022-12-29,Wonderful to receive end of year greetings from Ms. Nguyen Thi Thu Hang (Hany) as lecturer and students of HCMC Open University (29/12) at the Consulate.Appreciation to all the students from HCMC Open University for their hard work and working closely in promoting culture,,,7,134,en,The Consulate 
330,Onye Nkuzi,@cchukudebelu·2022年12月29日,2022-12-29,"N.B: US embassies in Baghdad and Kabul were a lot bigger than whatever they want build in Lagos.(When the US builds a massive embassy/consulate in a failing state, it is not always a good sign).",54,65,80,2.3万,en,The Consulate 
331,Frank Miller III,@FrankMillerIII1·2022年12月29日,2022-12-29,"Per normal, @RBReich =wrong. Per 8 USC, asylum seekers are to seek&apply for asylum at nearest embassy/consulate to their home country, show politicl persecutn, get temp visa, come, register for permhearing. Rarely, the pres can issue a pardon pass,bypassing permnt hearing.",,,1,13,en,The Consulate 
332,Go Lokal!,@DTI_GoLokal·2022年12月29日,2022-12-29,Destileria Limtuaco & Co. has captured the zesty taste of #calamansi in their premium vodka-based craft spirit Manille Liqueur De Calamansi.#FlexPHridaysPhoto credits: PH Consulate General in San Francisco#CertifiedLokalista #iamDTIph #BuyLocalGoLokal @DtiPhilippines,,,,28,en,The Consulate 
333,Walter Kurtz,@WKurtz1776·2022年12月29日,2022-12-29,Asylum? No you don’t present yourself at the border. At some borders you would be in grave danger by doing that. What is the “Real” process? Maybe applying for Asylum at the host countries Embassy or Consulate? You must think that all Americans are stupid! Illegal is Illegal.,,,,2,en,The Consulate 
334,Olatunbosun Taofik Olomosaye,@olomosayeAyanfe·2022年12月29日,2022-12-29,"The U.S. largest consulate in the world.Guess where it is constructed?Yes, Tinubu's Lagos again.#TinubuShettima2023",,,,91,en,The Consulate 
335,cnrg,@cnrg26·2022年12月29日,2022-12-29,"Actually Mr. Reich, that is NOT the ""right way"".  They are supposed to apply for asylum at the U.S. Embassy or Consulate in their home country or the first safe country they otherwise enter.And under the INA the correct term is ""illegal alien"".Educate yourself!",,,,3,en,The Consulate 
336,Arrhya Long,@33Frogs33·2022年12月29日,2022-12-29,Asylum seek the first consulate they come to. That was Mexico. Nice try but asylum seekers don't enter through open borders and not make contact with border security for processing. They are in the country ILLEGALLY. How many have you taken in hypocrite?,,,,8,en,The Consulate 
337,Andi Li ,@andilikh·2022年12月29日,2022-12-29,"Japanese Consulate in Harbin. Victims were kept in the special prison and could be released as 'living testers ' for human experimentations at any time. It is particularly shocking that the Harbin Consultant, the highest diplomatic authority acted as a secret connecting point and",1,,,90,en,The Consulate 
338,Brig V Mahalingam,@BrigMahalingam·2022年12月29日,2022-12-29,"The legislation calls for establishment of US consulate in Tibet’s capital Lhasa, most probably to establish a CIA base. China unlikely to act. Use of territory in India’s smaller neighbours an option for US. Pitches India against China, Dalai Lama & Tibetan refugees in India.",1,9,19,"1,029",en,The Consulate 
339,Şeyma,@Support4Seyma·2022年12月29日,2022-12-29,"That H. Singer back in the day flew into Melbourne, Victoria, Australia and worked with racist and radical members of the Turkish community, the Turkish consulate in Melbourne and even certain foreign governments around the world to get me bullied and harassed.",1,,,28,en,The Consulate 
340,Jeong Park 박종찬 (journa.host/@jeongpark52),@JeongPark52·2022年12月29日,2022-12-29,"The Korea Times reports on the plan to redevelop the Korean Consulate office in Los Angeles, which will take some $62.5 million ->",1,,,180,en,The Consulate 
341,Roland Boyle,@RolandBoyle6·2022年12月29日,2022-12-29,"The problem is that they aren't doing that and the ""PROPER"" way is to go to their CLOSEST American consulate and seek sanctuary there. Dumas",,,2,25,en,The Consulate 
342,PresidentShinedog,@michaelshine43·2022年12月29日,2022-12-29,"Just two weeks before the Trump Administration forced the closing of the Chinese Consulate in Houston in July, 2020, Georgia Governor Brian Kemp flew in to meet…http://cleverjourneys.wordpress.comView Link Feed",,1,,28,en,The Consulate 
343,scaachi,@Scaachi·2022年12月29日,2022-12-29,he just asked me what the subway route is from my apartment to the indian consulate in manhattan. why would i have this information committed to memory. why would he ever need to know this at all.,3,1,101,1.2万,en,The Consulate 
344,Andrew Eubanks,@EubanksAndrew·2022年12月29日,2022-12-29,"@BringRidgeHome will host protests in Washington, DC, and outside every Japanese consulate in the U.S. on Friday, Jan 13th. Join #LtRidgeAlkonis supporters in DC or at a Japanese consulate near you (see list of consulates in ).",2,7,17,"1,201",en,The Consulate 
345,Arsalan,@Arsalanzomg·2022年12月29日,2022-12-29,"Better than canal , border , consulate and like half the maps in ranked tbh",4,,8,"1,231",en,The Consulate 
346,Nertakulord,@nertakulord·2022年12月29日,2022-12-29,If you need a consulate for the Viltrumite equation let me know. Though I know you know I just like talking about invincible.,,,1,151,en,The Consulate 
347,Irwin M. Fletcher,@slamthehamsam·2022年12月29日,2022-12-29,They are illegal and you are supposed to go to the port of entry or the US consulate. This is why they keep coming because of the lies you tell. These aren't asylum seekers.,,,,5,en,The Consulate 
348,もぐちぃー,@englishdediary·2022年12月29日,2022-12-29,単語メモJapanese consulate 日本領事館leapt　(leap の過去・過去分詞形)　(価格や数量が)激しく上昇するbe in stark contrast to　～とはっきり対照を成すbe in the same boat　同じ境遇にあるdo the right thing 　正しいことをする#英語学習,,,3,50,ja,The Consulate 
349,Riri,@riri3_3riri·2022年12月29日,2022-12-29,"I used @USPS to deliver my mom’s passport to Chinese Consulate General at 520 12th Ave, New York, NY 10036 on 11/7. They said the ZIP is not right and lost the mail. I have to apply for a new one and mail the docs. It got forwarded again!! This seems mission impossible for USPS!!",,,,70,en,The Consulate 
350,mr prill,@itsmrprill·2022年12月29日,2022-12-29,By the way I'm on a first name basis with the German consulate general. Spoke to Kristoff the other day!,,,,3,en,The Consulate 
351,Wikipedia's DYK,@DidYouKnowWP·2022年12月29日,2022-12-29,#DidYouKnow that Yusuf al-Hani was executed by the Ottoman Empire after a letter he wrote to François Georges-Picot was found in the French consulate in Beirut during the First World War?,,,,19,en,The Consulate 
352,MrsUfodike ,@mrsufodike·2022年12月29日,2022-12-29,Thanks to @USinNigeria the consulate general of Nigeria  for the lovely gift! #Nigeria #HappyHolidaySeason,,,2,59,en,The Consulate 
353,Joel Chan,@kjoules·2022年12月29日,2022-12-29,The same statement regarding revised pre-boarding test requirements to the United States as of January 5 by the US Consulate in Hong Kong.,2,4,13,"5,945",en,The Consulate 
354,Joy Bruce,@bruce_ducntuc·2022年12月29日,2022-12-29,"No it isn't.   Go to nearest US Consulate. Asylum requirements to establish that persecution is “on account of” one or more of the five protected grounds in the refugee definition: race, religion, nationality, membership in a particular social group, or political opinion.",,,,18,en,The Consulate 
355,Ron Mannhalter,@RMannhalter·2022年12月29日,2022-12-28,Just like when the Russians left the San Francisco Consulate. I guess we never figured we should watch our own WH for document burning.,,,3,184,en,The Consulate 
356,Consulate General of Japan in Honolulu,@CGJapanHNL·2022年12月29日,2022-12-28,"Our New Year’s Holiday Hours:The Consulate General of Japan in Honolulu will be closed from Thursday, December 29 – Tuesday, January 3. The office will resume its normal business hours from Wednesday, January 4, 2023. We hope you all have a Happy New Year",,1,2,132,en,The Consulate 
357,Walter Nicoletti,@nicolettiwalter·2022年12月29日,2022-12-28,"On January 23 the Italian American Museum of Los Angeles (IAMLA) presents a new exhibition: ""A Real Boy: The Many Lives of Pinocchio"" in collaboration with California Arts Council; Fondazione Collodi; Walt Disney Archives; University of California LA; Italian Consulate LA",1,8,118,5.1万,en,The Consulate 
358,ابوبكر اصديق,@as_siddeeq·2022年12月28日,2022-12-28,"Our people saying thank you, to another country, for building consulate that will serve the interest of their citizens only. If Nigeria isn't attractive such countries wouldn't want to invest in it.",,,,73,en,The Consulate 
359,Cashi,@CCashie·2022年12月28日,2022-12-28,@cgivancouver - I cannot reach anyone at either the Consulate Vancouver nor BLS to find out if my family's Tourist Visa will be done before their upcoming flight. #Stressed #PleaseHelp,,,,27,en,The Consulate 
360,In my opinion,@Scma06·2022年12月28日,2022-12-28,"It has to be at a port of entry, a U.S. embassy or consulate. Fill out the applications and follow the legal process. Robert “The Third” Reich loves to post leftist talking points with no factual info.",,,,4,en,The Consulate 
361,Lachezar Chernilov,@LChernilov·2022年12月28日,2022-12-28,-BE.30- the Consulate General in Calcutta didn’t see anything suspicious in the death of two Russians in India.,,,,6,en,The Consulate 
362,Lachezar Chernilov,@LChernilov·2022年12月28日,2022-12-28,-23- the Consulate General in Calcutta didn’t see anything suspicious in the death of two Russians in India.,,,,8,en,The Consulate 
363,Jackie O ,@caroline131212·2022年12月28日,2022-12-28,"He inserted himself in the abortion issue aswell. Taking over an event outside the US Consulate in Edinburgh, trying to make it about trans issues.",8,12,68,"2,188",en,The Consulate 
364,JapanConsulateBoston,@JPNCons_boston·2022年12月28日,2022-12-28,Happy New Year! The Consulate-General of Japan in Boston will be closed for the New Years' period from Thursday the 29th of December until Tuesday the 3rd of January. We will be open again on Wednesday (01/04/2023) morning at 9am.,,,1,99,en,The Consulate 
365,SonofBrian,@BrianSonof·2022年12月28日,2022-12-28,Its pathetic. I went to Aus consulate in Milan in August. I nearly threw up when i saw the 3 flags there. I dont remember voting for this,,,2,40,en,The Consulate 
366,Jon Blackwell (This Day in 1923),@100YearsAgoNews·2022年12月28日,2022-12-28,"Dec. 28, 1922: A standoff is underway at Ireland’s unofficial consulate in New York, which was set up last year by pro-republic activists including Lawrence Ginnell (center). Gertrude Corless is now there claiming the office on behalf of the Irish Free State. A cop mediates.",1,3,6,627,en,The Consulate 
367,Chika Emeche,@ChikaEmeche·2022年12月28日,2022-12-28,Thank you for building the largest consulate in Nigeria. The development will create new jobs.,2,2,13,"2,893",en,The Consulate 
368,Мотохару ямаки,@Yamakih1·2022年12月28日,2022-12-28,The first Russian consulate in Japan was established in Hakodate city in 1860. It was used as the Russian consulate office between 1904 and 1944. The consulate was officially closed in 1944. It is the only existing diplomatic mission of the Russian Empire in Japan.,,,,92,en,The Consulate 
369,M.H.Tareenمحــــــــــمد حســـــــین تــــــرین,@mh03806507·2022年12月28日,2022-12-28,"According to the Afghan Consulate in Dubai, 70 Afghan prisoners were released from various prisons in the United Arab Emirates and sent to Afghanistan.",,,,36,en,The Consulate 
370,Fod,@Fodyyy__·2022年12月28日,2022-12-28,There was lots of cool mute jammers like this.Laundry TableLaundry Rotate box to deny drones on meeting splitLaundry Box(Mira room) to deny drones on meeting splitAnd another on the Laundry machine to deny drones on laundry stairs.Consulate had a very similar setup.,3,,3,182,en,The Consulate 
